initial_museum_id,initial_museum_name,initial_museum_size,initial_museum_governance,initial_museum_accreditation,initial_museum_subject,initial_museum_town,initial_museum_region,initial_museum_postcode,super_event_id,super_event_date,super_event_reasons,event_id,event_stage_in_path,event_type,event_core_type,event_type_uncertainty,event_is_end_of_existence,event_is_change_of_ownership,event_is_change_of_custody,event_date,event_date_from,event_date_to,previous_event_id,sender_id,sender_name,sender_mm_id,sender_type,sender_core_type,sender_sector,recipient_id,recipient_name,recipient_mm_id,recipient_quantity,recipient_type,recipient_core_type,recipient_sector,recipient_size,recipient_governance,recipient_accreditation,recipient_subject,recipient_town,recipient_region,recipient_postcode,object_id,parent_object_id,object_size,object_quantity,object_status,object_types,object_description
mm.domus.NW032,Cumbria Constabulary Museum,small,local authority,unaccredited,services: police,Penrith,North West,CA10 2AU,cm420,1999/2001,other; building - unsuitable,event1951,0,transferred,transferred,certain,False,True,True,1999/2001,,,,museummm.domus.NW032,Cumbria Constabulary Museum,mm.domus.NW032,museum,museum,public,tullie-house,Tullie House Museum And Art Gallery,mm.domus.NW021,1,museum,museum,public,large,local authority,accredited,mixed: encyclopaedic,Carlisle,North West,CA3 8TP,cm420cumbria-constabulary-carlisle,,some,,collection,['miscellaneous'],
mm.domus.NE009,Green Dragon Museum,medium,local authority,unaccredited,local histories,Stockton-on-Tees,North East,TS18 1AT,cm421,2006,low visitor numbers,event1953,0,transferred,transferred,certain,False,True,True,2006,,,,museummm.domus.NE009,Green Dragon Museum,mm.domus.NE009,museum,museum,public,preston-park-museum,Preston Park Museum And Grounds,mm.domus.NE008,1,museum,museum,public,large,local authority,accredited,mixed: other,Stockton-on-Tees,North East,TS18 3RH,cm421green-dragon-all,,all,,collection,['miscellaneous'],
mm.mgs.413,Jane Welsh Carlyle Museum,small,not-for-profit,unaccredited,personality: other,Haddington,Scotland,EH41 3DX,cm422,2003,financial - managing trust disposing of liabilities,event1955,0,sent-to-auction,sold,certain,False,True,True,2003,,,,museummm.mgs.413,Jane Welsh Carlyle Museum,mm.mgs.413,museum,museum,third,unknown_auction house_1955,unknown auction house 1955,,1,auction house,trader,unknown,,,,,,,,cm422lamp-lothian-centre-sold,,most,,collection,['miscellaneous'],
mm.mgs.413,Jane Welsh Carlyle Museum,small,not-for-profit,unaccredited,personality: other,Haddington,Scotland,EH41 3DX,cm422,2003,financial - managing trust disposing of liabilities,event1956,0,left-in-situ,left-in-situ,certain,False,False,False,2003,,,,museummm.mgs.413,Jane Welsh Carlyle Museum,mm.mgs.413,museum,museum,third,,,,,,,,,,,,,,,cm422lamp-lothian-centre-furnishings,,few,,collection,['furnishings'],
mm.wiki.292,Litcham Village Museum,small,unknown governance,unaccredited,local histories,Kings Lynn,East of England,PE32 2NZ,cm423,2014,life events - illness,event1958,0,sent-to-auction,sold,certain,False,True,True,2014,,,,museummm.wiki.292,Litcham Village Museum,mm.wiki.292,museum,museum,unknown,unknown_auction house_1958,unknown auction house 1958,,1,auction house,trader,unknown,,,,,,,,cm423litcham-village-auction,,some,,collection,['miscellaneous'],
mm.wiki.292,Litcham Village Museum,small,unknown governance,unaccredited,local histories,Kings Lynn,East of England,PE32 2NZ,cm423,2014,life events - illness,event1959,0,stored-offsite,stored,certain,False,False,True,2014,,,,museummm.wiki.292,Litcham Village Museum,mm.wiki.292,museum,museum,unknown,litcham-storage,Storage for Litcham Village museum,,1,storage facility,storage,private,,,,,Litcham,,,cm423litcham-village-stored,,some,,collection,['miscellaneous'],
mm.wiki.292,Litcham Village Museum,small,unknown governance,unaccredited,local histories,Kings Lynn,East of England,PE32 2NZ,cm423,2014,life events - illness,event1960,0,stored-offsite,stored,certain,False,False,True,,2014,2024?,,museummm.wiki.292,Litcham Village Museum,mm.wiki.292,museum,museum,unknown,litcham-barn,Barn in Litcham,,1,storage facility,storage,private,,,,,Litcham,,,cm423litcham-village-archives,,some,,collection,['archives'],
mm.wiki.292,Litcham Village Museum,small,unknown governance,unaccredited,local histories,Kings Lynn,East of England,PE32 2NZ,cm423,2014,life events - illness,event1961,1,donation-returned,returned,certain,False,True,True,2024?,,,event1960,litcham-barn,Barn in Litcham,,storage facility,storage,private,litcham-barn,Barn in Litcham,,1,storage facility,storage,private,,,,,Litcham,,,cm423litcham-village-archives,,some,,collection,['archives'],
mm.mald.148,Tin Shed Museum,small,private,unaccredited,war & conflict: event or site,Laugharne,Wales,SA33 4QG,cm424,2018,life events - owners in dispute,event1963,0,loans-returned,returned,certain,False,False,True,2018,,,,museummm.mald.148,Tin Shed Museum,mm.mald.148,museum,museum,private,unknown_actor_1963,unknown actor 1963,,1,actor,,unknown,,,,,,,,cm424tin-shed-loans,,some,,loan,['miscellaneous'],
mm.mald.148,Tin Shed Museum,small,private,unaccredited,war & conflict: event or site,Laugharne,Wales,SA33 4QG,cm424,2018,life events - owners in dispute,event1964,0,transferred,transferred,certain,False,True,True,2018,,,,museummm.mald.148,Tin Shed Museum,mm.mald.148,museum,museum,private,tin-shed-mobile,Mobile Tin Shed Museum,,1,mobile museum,temporary museum,unknown,,,,,Kidwelly,,,cm424tin-shed-kept,,some,,collection,['miscellaneous'],
mm.fcm.154,Lurgan History Museum,small,private,unaccredited,war & conflict: other,Lurgan,Northern Ireland,BT66 6AS,cm425,2018,life events - illness,event1966,0,kept,kept,certain,False,False,False,2018,,,,museummm.fcm.154,Lurgan History Museum,mm.fcm.154,museum,museum,private,,,,,,,,,,,,,,,cm425lurgan-history-personal,,few,,collection,['miscellaneous'],items personal to owner
mm.fcm.154,Lurgan History Museum,small,private,unaccredited,war & conflict: other,Lurgan,Northern Ireland,BT66 6AS,cm425,2018,life events - illness,event1967,0,loans-returned,returned,certain,False,False,True,2018,,,,museummm.fcm.154,Lurgan History Museum,mm.fcm.154,museum,museum,private,p38,Person38,,1,individual,individual,private,,,,,,,,cm425lurgan-history-loans,,some,,loan,['miscellaneous'],
mm.fcm.154,Lurgan History Museum,small,private,unaccredited,war & conflict: other,Lurgan,Northern Ireland,BT66 6AS,cm425,2018,life events - illness,event1968,0,transferred,transferred,certain,False,True,True,2018,,,,museummm.fcm.154,Lurgan History Museum,mm.fcm.154,museum,museum,private,p39,Person39,,1,individual,individual,private,,,,,Belfast,Northern Ireland,,cm425lurgan-history-gifts,,some,,collection,['miscellaneous'],
mm.wiki.071,M&C Collection of Historic Motorcycles,small,private,unaccredited,transport: cars & motorbikes,Bakewell,East Midlands,DE45 1EE,cm426,2012,life events - retirement - retirement of owner,event1970,0,loans-returned,returned,certain,False,False,True,2012,,,,museummm.wiki.071,M&C Collection of Historic Motorcycles,mm.wiki.071,museum,museum,private,p37,Person37,,1,individual,individual,private,,,,,,,,cm426mc-collection-loans,,some,10-15?,loan,['motorcycle'],
mm.wiki.071,M&C Collection of Historic Motorcycles,small,private,unaccredited,transport: cars & motorbikes,Bakewell,East Midlands,DE45 1EE,cm426,2012,life events - retirement - retirement of owner,event1971,0,sent-to-auction,sold,certain,False,True,True,2012/..,,,,museummm.wiki.071,M&C Collection of Historic Motorcycles,mm.wiki.071,museum,museum,private,bonhams-mk,Bonhams Milton Keynes,,1,auction house,trader,private,,,,,Milton Keynes,South East,MK1 1FE,cm426mc-collection-auction,,some,,collection,"['motorcycle', 'miscellaneous']",
mm.wiki.071,M&C Collection of Historic Motorcycles,small,private,unaccredited,transport: cars & motorbikes,Bakewell,East Midlands,DE45 1EE,cm426,2012,life events - retirement - retirement of owner,event1972,0,direct sale,sold,certain,False,True,True,2012/..,,,,museummm.wiki.071,M&C Collection of Historic Motorcycles,mm.wiki.071,museum,museum,private,unknown_actor_1972,unknown actor 1972,,1,actor,,unknown,,,,,,,,cm426mc-collection-sold,,some,,collection,"['motorcycle', 'miscellaneous']",
mm.wiki.071,M&C Collection of Historic Motorcycles,small,private,unaccredited,transport: cars & motorbikes,Bakewell,East Midlands,DE45 1EE,cm426,2012,life events - retirement - retirement of owner,event1973,0,kept,kept,certain,False,False,False,2012,,,,museummm.wiki.071,M&C Collection of Historic Motorcycles,mm.wiki.071,museum,museum,private,,,,,,,,,,,,,,,cm426mc-collection-kept,,some,,collection,"['motorcycle', 'miscellaneous']",
mm.domus.NE036,Margrove Heritage Centre,medium,local authority,unaccredited,local histories,Saltburn,North East,TS12 3BZ,cm427,2004/2005,financial - funding cut - local authority funding cut,event1975,0,transferred,transferred,certain,False,True,True,2005,,,,museummm.domus.NE036,Margrove Heritage Centre,mm.domus.NE036,museum,museum,public,kirkleatham-museum,Kirkleatham Museum,mm.domus.NE038,1,museum,museum,public,large,local authority,accredited,local histories,Redcar,North East,TS10 5NW,cm427margrove-heritage-all,,all,,collection,['miscellaneous'],
mm.aim82M.033,Naseby Battle and Farm Museum,small,private,unaccredited,war & conflict: event or site,Kettering,East Midlands,NN6 7DD,cm429,2004/2005,life events - retirement - retirement of owner; life events - death - death of owner,event1977,0,loans-returned,returned,certain,False,False,True,2004/2005,,,,museummm.aim82M.033,Naseby Battle and Farm Museum,mm.aim82M.033,museum,museum,private,market-harborough-museum,Harborough Museum,mm.domus.EM074,1,museum,museum,public,medium,local authority,accredited,local histories,Market Harborough,East Midlands,LE16 7LT,cm429naseby-battle-harborough,,some,,loan,['miscellaneous'],
mm.aim82M.033,Naseby Battle and Farm Museum,small,private,unaccredited,war & conflict: event or site,Kettering,East Midlands,NN6 7DD,cm429,2004/2005,life events - retirement - retirement of owner; life events - death - death of owner,event1978,0,loans-returned,returned,certain,False,False,True,2004/2005,,,,museummm.aim82M.033,Naseby Battle and Farm Museum,mm.aim82M.033,museum,museum,private,unknown-naseby-recipient,Naseby recipient,,1,actor,,unknown,,,,,,,,cm429naseby-battle-loans,,some,,loan,['miscellaneous'],
mm.aim82M.033,Naseby Battle and Farm Museum,small,private,unaccredited,war & conflict: event or site,Kettering,East Midlands,NN6 7DD,cm429,2004/2005,life events - retirement - retirement of owner; life events - death - death of owner,event1979,0,left-in-situ,left-in-situ,certain,False,False,False,,2004/2005,2018,,museummm.aim82M.033,Naseby Battle and Farm Museum,mm.aim82M.033,museum,museum,private,,,,,,,,,,,,,,,cm429naseby-battle-farming,,some,,collection,['agricultural tool'],
mm.aim82M.033,Naseby Battle and Farm Museum,small,private,unaccredited,war & conflict: event or site,Kettering,East Midlands,NN6 7DD,cm429,2004/2005,life events - retirement - retirement of owner; life events - death - death of owner,event1980,1,sold,sold,certain,False,True,True,2018,,,event1979,museummm.aim82M.033,Naseby Battle and Farm Museum,mm.aim82M.033,museum,museum,private,unknown_actor_1980,unknown actor 1980,,1,actor,,unknown,,,,,,,,cm429naseby-battle-farming,,some,,collection,['agricultural tool'],
mm.wiki.043,North Cornwall Museum and Art Gallery,medium,private,unaccredited,rural industry: rural life,Camelford,South West,PL32 9PL,cm430,2012,life events - retirement - retirement of owner,event1982,0,transferred,transferred,certain,False,True,True,2012,,,,museummm.wiki.043,North Cornwall Museum and Art Gallery,mm.wiki.043,museum,museum,private,camelford-history-trust,Camelford History & Archive Trust,,1,charity,other organisation,third,,,,,Camelford,South West,,cm430north-cornwall-all,,some,,collection,[''],
mm.wiki.043,North Cornwall Museum and Art Gallery,medium,private,unaccredited,rural industry: rural life,Camelford,South West,PL32 9PL,cm430,2012,life events - retirement - retirement of owner,event1983,1,transferred,transferred,certain,False,True,True,2012,,,event1982,camelford-history-trust,Camelford History & Archive Trust,,charity,other organisation,third,misc-north-cornwall-recipients,Miscellaneous recipients of North Cornwall Museum items,,many,actor,,unknown,,,,,,South West,,cm430north-cornwall-non-camelford,cm430north-cornwall-all,some,,collection,['miscellaneous'],non-Camelford items
mm.wiki.043,North Cornwall Museum and Art Gallery,medium,private,unaccredited,rural industry: rural life,Camelford,South West,PL32 9PL,cm430,2012,life events - retirement - retirement of owner,event1984,1,stored-offsite,stored,certain,False,False,True,,2012,2016,event1982,camelford-history-trust,Camelford History & Archive Trust,,charity,other organisation,third,camelford-shipping-container,Shipping container in camelford,,1,storage facility,storage,unknown,,,,,Camelford,,,cm430north-cornwall-camelford,cm430north-cornwall-all,most,,collection,['miscellaneous'],
mm.wiki.043,North Cornwall Museum and Art Gallery,medium,private,unaccredited,rural industry: rural life,Camelford,South West,PL32 9PL,cm430,2012,life events - retirement - retirement of owner,event1985,2,transferred,transferred,certain,False,True,True,,2016,2018/2019,event1984,camelford-shipping-container,Shipping container in camelford,,storage facility,storage,unknown,camelford-now-and-then,Now and Then,mm.New.287,1,museum,museum,private,small,private,unaccredited,local histories,Camelford,South West,PL32 9PG,cm430north-cornwall-now-then,cm430north-cornwall-camelford,some,,collection,['miscellaneous'],
mm.wiki.043,North Cornwall Museum and Art Gallery,medium,private,unaccredited,rural industry: rural life,Camelford,South West,PL32 9PL,cm430,2012,life events - retirement - retirement of owner,event1986,3,displayed,displayed,certain,False,False,False,,2016,2018/2019,event1985,camelford-now-and-then,Now and Then,mm.New.287,museum,museum,private,,,,,,,,,,,,,,,cm430north-cornwall-now-then,cm430north-cornwall-camelford,some,,collection,['miscellaneous'],
mm.domus.EM060,South Nottinghamshire Hussars Museum,small,not-for-profit,unaccredited,war & conflict: regiment,Nottingham,East Midlands,NG6 8AQ,cm431,2011,restructure of host organisation - regimental reorganisation,event1988,0,kept,kept,certain,False,False,False,2011/..,,,,museummm.domus.EM060,South Nottinghamshire Hussars Museum,mm.domus.EM060,museum,museum,third,,,,,,,,,,,,,,,cm431south-notts-hussars-stored,,some,,collection,"['militaria', 'archives']",
mm.domus.EM060,South Nottinghamshire Hussars Museum,small,not-for-profit,unaccredited,war & conflict: regiment,Nottingham,East Midlands,NG6 8AQ,cm431,2011,restructure of host organisation - regimental reorganisation,event1989,0,displayed,displayed,certain,False,False,False,2011/..,,,,museummm.domus.EM060,South Nottinghamshire Hussars Museum,mm.domus.EM060,museum,museum,third,,,,,,,,,,,,,,,cm431south-notts-hussars-display,,few,,collection,['militaria'],
mm.domus.EM053,Newark Museum,small,local authority,unaccredited,local histories,Newark,East Midlands,NG24 1JY,cm432,2004,financial - costs - building costs; building - unsuitable - access; low visitor numbers,event1991,0,thrown-away,damaged/destroyed,certain,True,False,False,2004,,,,museummm.domus.EM053,Newark Museum,mm.domus.EM053,museum,museum,public,unknown_end of existence_1991,unknown end of existence 1991,,1,end of existence,end of existence,unknown,,,,,,,,cm432newark-museum-some,,some,,collection,['miscellaneous'],
mm.domus.EM053,Newark Museum,small,local authority,unaccredited,local histories,Newark,East Midlands,NG24 1JY,cm432,2004,financial - costs - building costs; building - unsuitable - access; low visitor numbers,event1992,0,stored-offsite,stored,certain,False,False,True,2004,,,,museummm.domus.EM053,Newark Museum,mm.domus.EM053,museum,museum,public,newark-museum-storage,Newark Museums storage,,1,storage facility,storage,public,,,,,Newark,,,cm432newark-museum-all,,most,,collection,['miscellaneous'],
mm.domus.EM053,Newark Museum,small,local authority,unaccredited,local histories,Newark,East Midlands,NG24 1JY,cm432,2004,financial - costs - building costs; building - unsuitable - access; low visitor numbers,event1993,0,transferred,transferred,certain,False,True,True,2015/..,,,,museummm.domus.EM053,Newark Museum,mm.domus.EM053,museum,museum,public,civil-war-museum,National Civil War Centre - Newark Museum,mm.aim.0678,1,museum,museum,public,medium,local authority,accredited,war & conflict: event or site,Newark,East Midlands,NG24 1JY,cm432newark-museum-ncwc,,few,,collection,"['skeleton', 'axe head', 'miscellaneous']",
mm.domus.EM053,Newark Museum,small,local authority,unaccredited,local histories,Newark,East Midlands,NG24 1JY,cm432,2004,financial - costs - building costs; building - unsuitable - access; low visitor numbers,event1994,1,displayed,displayed,certain,False,False,False,2015/..,,,event1993,civil-war-museum,National Civil War Centre - Newark Museum,mm.aim.0678,museum,museum,public,,,,,,,,,,,,,,,cm432newark-museum-ncwc,,few,,collection,"['skeleton', 'axe head', 'miscellaneous']",
mm.aim.0052,Baked Bean Museum Of Excellence,small,private,unaccredited,food & drink,Port Talbot,Wales,SA12 6JA,cm433,2023,life events - retirement - retirement of owner,event1996,0,transferred,transferred,certain,False,True,True,2023,,,,museummm.aim.0052,Baked Bean Museum Of Excellence,mm.aim.0052,museum,museum,private,archive-brand-communication,Archive of Brand Communication,,1,archive,library/archive,third,,,,,Raveningham,East of England,NR14 6NU,cm433baked-bean-all,,all,,collection,['miscellaneous'],
mm.aim82NM.091,St Peters Bunker War Museum,unknown size,private,unaccredited,war & conflict: bunker,Jersey,Channel Islands,JE3 7AF,cm434,2000,life events - death - death of owner,event1998,0,sold,sold,certain,False,True,True,2000,,,,museummm.aim82NM.091,St Peters Bunker War Museum,mm.aim82NM.091,museum,museum,private,jersey-war-tunnels,Jersey War Tunnels,mm.musa.182,1,museum,museum,private,unknown size,private,unaccredited,war & conflict: other,St Lawrence,Channel Islands,JE3 1FU,cm434st-peters-bunker-all,,all,,collection,"['militaria', 'miscellaneous']",
mm.aim82NM.091,St Peters Bunker War Museum,unknown size,private,unaccredited,war & conflict: bunker,Jersey,Channel Islands,JE3 7AF,cm434,2000,life events - death - death of owner,event1999,1,sold,sold,certain,False,True,True,2000/2024,,,event1998,jersey-war-tunnels,Jersey War Tunnels,mm.musa.182,museum,museum,private,p11,Person11,,1,individual,individual,private,,,,,,,,cm434st-peters-bunker-all,,all,,collection,"['militaria', 'miscellaneous']",
mm.wiki.309,Benson Veteran Cycle Museum,small,private,unaccredited,transport: bicycles,Wallingford,South East,OX10 6LH,cm435,2017/2019,life events - death - death of owner,event2001,0,sold,sold,certain,False,True,True,2017/2019,,,,museummm.wiki.309,Benson Veteran Cycle Museum,mm.wiki.309,museum,museum,private,p52,Person52,,1,individual,individual,private,,,,,,,,cm435benson-veteran-cycle,,all,,collection,['bicycle'],
mm.misc.165,Brookeborough Vintage Cycles Museum,small,private,unaccredited,transport: bicycles,Brookeborough,Northern Ireland,BT94 4EZ,cm436,2006,life events - retirement - retirement of owner,event2003,0,sent-to-auction,sold,certain,False,True,True,2006,,,,museummm.misc.165,Brookeborough Vintage Cycles Museum,mm.misc.165,museum,museum,private,unknown_auction house_2003,unknown auction house 2003,,1,auction house,trader,unknown,,,,,,,,cm436brookeborough-vintage-sold,,most,,collection,['bicycle'],
mm.misc.165,Brookeborough Vintage Cycles Museum,small,private,unaccredited,transport: bicycles,Brookeborough,Northern Ireland,BT94 4EZ,cm436,2006,life events - retirement - retirement of owner,event2004,0,kept,kept,certain,False,False,False,2006,,,,museummm.misc.165,Brookeborough Vintage Cycles Museum,mm.misc.165,museum,museum,private,,,,,,,,,,,,,,,cm436brookeborough-vintage-kept,,few,,collection,['bicycle'],
mm.misc.165,Brookeborough Vintage Cycles Museum,small,private,unaccredited,transport: bicycles,Brookeborough,Northern Ireland,BT94 4EZ,cm436,2006,life events - retirement - retirement of owner,event2005,0,kept,kept,certain,False,False,False,2006,,,,museummm.misc.165,Brookeborough Vintage Cycles Museum,mm.misc.165,museum,museum,private,,,,,,,,,,,,,,,cm436brookeborough-vintage-signs,,few,,collection,['signage'],
mm.mald.027,Cardigan Heritage Centre,small,unknown governance,unaccredited,local histories,Cardigan,Wales,SA43 3AA,cm437,2009,financial - costs,event2007,0,loans-returned,returned,certain,False,False,True,2009,,,,museummm.mald.027,Cardigan Heritage Centre,mm.mald.027,museum,museum,unknown,p36,Person36,,many,individual,individual,private,,,,,,,,cm437cardigan-heritage-loans,,some,,loan,['miscellaneous'],
mm.mald.027,Cardigan Heritage Centre,small,unknown governance,unaccredited,local histories,Cardigan,Wales,SA43 3AA,cm437,2009,financial - costs,event2008,0,transferred,transferred,certain,False,True,True,2009,,,,museummm.mald.027,Cardigan Heritage Centre,mm.mald.027,museum,museum,unknown,amgueddfa-ceredigion-museum,Amgueddfa Ceredigion Museum,mm.domus.WA005,1,museum,museum,public,medium,local authority,accredited,local histories,Aberystwyth,Wales,SY23 2AQ,cm437cardigan-heritage-transfers,,some,,collection,['miscellaneous'],
mm.mald.027,Cardigan Heritage Centre,small,unknown governance,unaccredited,local histories,Cardigan,Wales,SA43 3AA,cm437,2009,financial - costs,event2009,0,stored,stored,certain,False,False,False,,2009,2015,,museummm.mald.027,Cardigan Heritage Centre,mm.mald.027,museum,museum,unknown,,,,,,,,,,,,,,,cm437cardigan-heritage-misc,,some,,collection,"['ephemera', 'miscellaneous']",
mm.mald.027,Cardigan Heritage Centre,small,unknown governance,unaccredited,local histories,Cardigan,Wales,SA43 3AA,cm437,2009,financial - costs,event2010,1,transferred,transferred,certain,False,True,True,2015,,,event2009,museummm.mald.027,Cardigan Heritage Centre,mm.mald.027,museum,museum,unknown,cardigan-castle,Cardigan Castle,,1,museum,museum,unknown,,,,,Cardigan,Wales,SA43 1JA,cm437cardigan-heritage-misc,,some,,collection,"['ephemera', 'miscellaneous']",
mm.musa.116,Dunhill Museum & Archive,small,private,unaccredited,other,London,London,W1U 3AY,cm438,1999/2000,restructure of host organisation - change in corporate priorities; loss of premises - legal - lease expired,event2012,0,stored-offsite,stored,certain,False,False,True,1999/2000,,,,museummm.musa.116,Dunhill Museum & Archive,mm.musa.116,museum,museum,private,dunhill-storage,Dunhill Storage,,1,storage facility,storage,private,,,,,London,London,W1K 6WE,cm438dunhill-museum-all,,all,,collection,['miscellaneous'],
mm.wiki.481,The Last House Museum & Gift Shop,small,unknown governance,unaccredited,local histories,Caithness,Scotland,KW1 4YR,cm439,2010,loss of premises - change of use,event2014,0,stored,stored,certain,False,False,False,2010,,,,museummm.wiki.481,The Last House Museum & Gift Shop,mm.wiki.481,museum,museum,unknown,,,,,,,,,,,,,,,cm439last-house-all,,all,,collection,"['photograph', 'miscellaneous']",
mm.wiki.481,The Last House Museum & Gift Shop,small,unknown governance,unaccredited,local histories,Caithness,Scotland,KW1 4YR,cm439,2010,loss of premises - change of use,event2015,0,loans-returned,returned,certain,False,False,True,2010/..,,,,museummm.wiki.481,The Last House Museum & Gift Shop,mm.wiki.481,museum,museum,unknown,p35,Person35,,1,individual,individual,private,,,,,,,,cm439last-house-loans,,some,,loan,['miscellaneous'],
mm.wiki.481,The Last House Museum & Gift Shop,small,unknown governance,unaccredited,local histories,Caithness,Scotland,KW1 4YR,cm439,2010,loss of premises - change of use,event2016,0,transferred,transferred,certain,False,True,True,2010/..,,,,museummm.wiki.481,The Last House Museum & Gift Shop,mm.wiki.481,museum,museum,unknown,john-o-groats-mill-trust,John O'Groats Mill Trust,,1,charity,other organisation,third,,,,,Wick,Scotland,KW1 4YR,cm439last-house-transfer,,some,,collection,['miscellaneous'],
mm.aim.1217,"The Village Museum, Little Crosby",small,not-for-profit,unaccredited,local histories,Crosby,North West,L23 4TS,cm440,2012,life events - death - death of owner,event2018,0,sent-to-auction,sold,certain,False,True,True,2012,,,,museummm.aim.1217,"The Village Museum, Little Crosby",mm.aim.1217,museum,museum,third,unknown_auction house_2018,unknown auction house 2018,,1,auction house,trader,unknown,,,,,,,,cm440little-crosby-auctioned,,most,,collection,['miscellaneous'],
mm.wiki.315,Bygones Museum,small,private,unaccredited,mixed: bygones,Banbury,South East,OX17 1EP,cm441,2010/2011,life events - retirement - retirement of owner; loss of premises - change of use,event2020,0,direct sale,sold,certain,False,True,True,2010/2011,,,,museummm.wiki.315,Bygones Museum,mm.wiki.315,museum,museum,private,p72,Person72,,1,individual,individual,private,,,,,,,,cm441granary-museum-sold,,most,,collection,"['tractor', 'steam wagon', 'miscellaneous']",
mm.wiki.315,Bygones Museum,small,private,unaccredited,mixed: bygones,Banbury,South East,OX17 1EP,cm441,2010/2011,life events - retirement - retirement of owner; loss of premises - change of use,event2021,0,transferred,transferred,certain,False,True,True,2010/2011,,,,museummm.wiki.315,Bygones Museum,mm.wiki.315,museum,museum,private,granary-museum-retirement-home,Retirement home receiving some Granary Museum items,,1,care home,service,unknown,,,,,,,,cm441granary-museum-given,,few,,collection,['miscellaneous'],
mm.domus.YH056,Rotherham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Rotherham,Yorks & Humber,S65 1JH,cm442,2011,destruction - building destroyed,event2023,0,stored-offsite,stored,certain,False,False,True,2011/2012,,,,museummm.domus.YH056,Rotherham Art Gallery,mm.domus.YH056,museum,museum,public,rotherham-museum-store,Rotherham Council Museum Collection store,,1,storage facility,storage,public,,,,,Rotherham,Yorks & Humber,,cm442rotherham-art-all,,all,,collection,"['militaria', 'work of art']",included York and Lancaster Regimental collections
mm.domus.YH056,Rotherham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Rotherham,Yorks & Humber,S65 1JH,cm442,2011,destruction - building destroyed,event2024,1,transferred,transferred,certain,False,True,True,2011?/..,,,event2023,rotherham-museum-store,Rotherham Council Museum Collection store,,storage facility,storage,public,rotherham-museums,Clifton Park Museum,mm.domus.YH055,1,museum,museum,public,large,local authority,accredited,mixed: encyclopaedic,Rotherham,Yorks & Humber,S65 2AA,cm442rotherham-art-displayed,cm442rotherham-art-all,few,,collection,['miscellaneous'],
mm.domus.YH056,Rotherham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Rotherham,Yorks & Humber,S65 1JH,cm442,2011,destruction - building destroyed,event2025,2,displayed,displayed,certain,False,False,False,2011?/..,,,event2024,rotherham-museums,Clifton Park Museum,mm.domus.YH055,museum,museum,public,,,,,,,,,,,,,,,cm442rotherham-art-displayed,cm442rotherham-art-all,few,,collection,['miscellaneous'],
mm.wiki.464,Sandaig Island Life Museum,small,not-for-profit,unaccredited,local histories,Tiree,Scotland,PA77 6XQ,cm443,2010,staff - insufficient staff - no volunteers; building - condition of building,event2027,0,transferred,transferred,certain,False,True,True,2010,,,,museummm.wiki.464,Sandaig Island Life Museum,mm.wiki.464,museum,museum,third,hebridean-trust,Hebridean Trust,,1,charity,other organisation,third,,,,,Isle of Tiree,Scotland,PA77 6UD,cm443sandaig-island-life-all,,all,,collection,['miscellaneous'],
mm.wiki.464,Sandaig Island Life Museum,small,not-for-profit,unaccredited,local histories,Tiree,Scotland,PA77 6XQ,cm443,2010,staff - insufficient staff - no volunteers; building - condition of building,event2028,1,stored,stored,certain,False,False,False,2010,,,event2027,hebridean-trust,Hebridean Trust,,charity,other organisation,third,,,,,,,,,,,,,,,cm443sandaig-island-life-all,,all,,collection,['miscellaneous'],
mm.domus.WA010,T H Parry-Williams Museum,small,unknown governance,unaccredited,personality: literary,Beddgelert,Wales,LL54 6TL,cm444,1995/2005,other,event2030,0,transferred,transferred,certain,False,True,True,1997/2002?,,,,museummm.domus.WA010,T H Parry-Williams Museum,mm.domus.WA010,museum,museum,unknown,gwynedd-council,Gwynedd Council,,1,local authority,civic organisation,public,,,,,Caernarfon,Wales,LL55 1SH,cm444parry-williams-all,,all,,collection,['miscellaneous'],
mm.domus.WA010,T H Parry-Williams Museum,small,unknown governance,unaccredited,personality: literary,Beddgelert,Wales,LL54 6TL,cm444,1995/2005,other,event2031,1,transferred,transferred,certain,False,True,True,1997/2002?,,,event2030,gwynedd-council,Gwynedd Council,,local authority,civic organisation,public,storiel,Storiel,mm.domus.WA006,1,museum,museum,public,small,local authority,accredited,local histories,Bangor,Wales,LL57 1DT,cm444parry-williams-display,cm444parry-williams-all,some,,collection,['miscellaneous'],
mm.domus.WA010,T H Parry-Williams Museum,small,unknown governance,unaccredited,personality: literary,Beddgelert,Wales,LL54 6TL,cm444,1995/2005,other,event2032,2,displayed,displayed,certain,False,False,False,1997/2002?,,,event2031,storiel,Storiel,mm.domus.WA006,museum,museum,public,,,,,,,,,,,,,,,cm444parry-williams-display,cm444parry-williams-all,some,,collection,['miscellaneous'],
